"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (Run set 2) - _step","agent_type: gw (Run set 2) - _step__MIN","agent_type: gw (Run set 2) - _step__MAX","agent_type: gw (Run set 2) - metrics/success","agent_type: gw (Run set 2) - metrics/success__MIN","agent_type: gw (Run set 2) - metrics/success__MAX"
"3495000","932.2","932","933","0.5600000113248825","0.20000000298023224","1","932","932","932","0.28000000715255735","0","0.6000000238418579"
"3510000","936.2","936","937","0.44000000655651095","0.20000000298023224","0.800000011920929","936","936","936","0.3200000077486038","0","0.6000000238418579"
"3525000","940.2","940","941","0.4000000059604645","0.20000000298023224","0.800000011920929","940","940","940","0.24000000357627868","0","0.4000000059604645"
"3540000","944.2","944","945","0.48000000715255736","0.20000000298023224","0.800000011920929","944","944","944","0.3600000113248825","0","0.6000000238418579"
"3555000","948.2","948","949","0.3600000113248825","0","0.6000000238418579","948","948","948","0.4000000089406967","0","0.800000011920929"
"3570000","952.2","952","953","0.28000000715255735","0","0.6000000238418579","952","952","952","0.24000000357627868","0","0.800000011920929"
"3585000","956.2","956","957","0.5600000143051147","0.4000000059604645","0.800000011920929","956","956","956","0.28000001013278963","0","0.6000000238418579"
"3600000","960.2","960","961","0.360000005364418","0.20000000298023224","0.4000000059604645","960","960","960","0.3200000047683716","0","0.800000011920929"
"3615000","964.2","964","965","0.6000000149011612","0.20000000298023224","1","964","964","964","0.1600000023841858","0","0.4000000059604645"
"3630000","968.2","968","969","0.44000000655651095","0.20000000298023224","1","968","968","968","0.24000000357627868","0","0.4000000059604645"
"3645000","972.2","972","973","0.4000000089406967","0.20000000298023224","0.800000011920929","972","972","972","0.4000000149011612","0","0.6000000238418579"
"3660000","976.2","976","977","0.600000011920929","0.4000000059604645","1","976","976","976","0.1600000023841858","0","0.4000000059604645"
"3675000","980.2","980","981","0.5600000113248825","0.20000000298023224","0.800000011920929","980","980","980","0.16000000536441802","0","0.6000000238418579"
"3690000","984.2","984","985","0.40000001192092893","0","0.6000000238418579","984","984","984","0.3200000077486038","0","0.6000000238418579"
"3705000","988.2","988","989","0.4000000059604645","0","1","988","988","988","0.20000000298023224","0","0.4000000059604645"
"3720000","992.2","992","993","0.4000000059604645","0.20000000298023224","0.800000011920929","992","992","992","0.3200000047683716","0","0.800000011920929"
"3735000","996.2","996","997","0.20000000298023224","0","0.4000000059604645","996","996","996","0.3200000047683716","0","0.800000011920929"
"3750000","1000.2","1000","1001","0.4000000089406967","0","0.800000011920929","1000","1000","1000","0.3600000113248825","0","0.6000000238418579"
"3765000","1004.2","1004","1005","0.4400000125169754","0","0.800000011920929","1004","1004","1004","0.5200000166893005","0","0.800000011920929"
"3780000","1008.2","1008","1009","0.24000000357627868","0","0.4000000059604645","1008","1008","1008","0.4000000059604645","0","0.800000011920929"
"3795000","1012.2","1012","1013","0.5200000047683716","0.20000000298023224","1","1012","1012","1012","0.3200000077486038","0","0.6000000238418579"
"3810000","1016.2","1016","1017","0.24000000357627868","0","0.800000011920929","1016","1016","1016","0.48000000417232513","0","1"
"3825000","1020.2","1020","1021","0.24000000655651094","0","0.6000000238418579","1020","1020","1020","0.4000000149011612","0","0.6000000238418579"
"3840000","1024.2","1024","1025","0.20000000596046447","0","0.6000000238418579","1024","1024","1024","0.2800000041723251","0.20000000298023224","0.4000000059604645"
"3855000","1028.2","1028","1029","0.32000001072883605","0","0.6000000238418579","1028","1028","1028","0.24000000357627868","0","0.4000000059604645"
"3870000","1032.2","1032","1033","0.3200000047683716","0","0.800000011920929","1032","1032","1032","0.5200000107288361","0","0.800000011920929"
"3885000","1036.2","1036","1037","0.44000000655651095","0.20000000298023224","0.800000011920929","1036","1036","1036","0.44000000655651095","0","1"
"3900000","1040.2","1040","1041","0.48000000417232513","0.20000000298023224","1","1040","1040","1040","0.4000000059604645","0","0.800000011920929"
"3915000","1044.2","1044","1045","0.28000000715255735","0","0.6000000238418579","1044","1044","1044","0.4400000095367432","0","0.800000011920929"
"3930000","1048.2","1048","1049","0.36000001430511475","0","0.6000000238418579","1048","1048","1048","0.32000001072883605","0","0.6000000238418579"
"3945000","1052.2","1052","1053","0.32000000178813937","0","1","1052","1052","1052","0.3600000113248825","0","0.6000000238418579"
"3960000","1056.2","1056","1057","0.4000000089406967","0","0.800000011920929","1056","1056","1056","0.24000000357627868","0","0.800000011920929"
"3975000","1060.2","1060","1061","0.4000000089406967","0","0.800000011920929","1060","1060","1060","0.3200000077486038","0","0.6000000238418579"
"3990000","1064.2","1064","1065","0.4000000059604645","0.20000000298023224","0.800000011920929","1064","1064","1064","0.48000000715255736","0","1"
"4005000","1068.2","1068","1069","0.3200000077486038","0","0.6000000238418579","1068","1068","1068","0.4000000089406967","0","0.800000011920929"
"4020000","1072.2","1072","1073","0.4400000125169754","0.20000000298023224","0.6000000238418579","1072","1072","1072","0.28000000715255735","0","0.6000000238418579"
"4035000","1076.2","1076","1077","0.48000000715255736","0","0.800000011920929","1076","1076","1076","0.4000000059604645","0","0.800000011920929"
"4050000","1080.2","1080","1081","0.4800000101327896","0.20000000298023224","0.800000011920929","1080","1080","1080","0.40000001192092893","0","0.6000000238418579"
"4065000","1084.2","1084","1085","0.40000001192092893","0.20000000298023224","0.6000000238418579","1084","1084","1084","0.3200000077486038","0","0.6000000238418579"
"4080000","1088.2","1088","1089","0.5200000166893005","0.4000000059604645","0.6000000238418579","1088","1088","1088","0.44000000655651095","0.20000000298023224","0.800000011920929"
"4095000","1092.2","1092","1093","0.40000001192092893","0.20000000298023224","0.6000000238418579","1092","1092","1092","0.4400000125169754","0","0.800000011920929"
"4110000","1096.2","1096","1097","0.6000000089406967","0.20000000298023224","0.800000011920929","1096","1096","1096","0.5600000083446502","0.20000000298023224","1"
"4125000","1100.2","1100","1101","0.3200000077486038","0.20000000298023224","0.6000000238418579","1100","1100","1100","0.4000000089406967","0","0.800000011920929"
"4140000","1104.2","1104","1105","0.4400000095367432","0","0.800000011920929","1104","1104","1104","0.3600000113248825","0","0.6000000238418579"
"4155000","1108.2","1108","1109","0.44000001549720763","0.20000000298023224","0.6000000238418579","1108","1108","1108","0.3600000113248825","0","0.6000000238418579"
"4170000","1112.2","1112","1113","0.5200000077486038","0.20000000298023224","0.800000011920929","1112","1112","1112","0.3200000077486038","0","0.6000000238418579"
"4185000","1116.2","1116","1117","0.48000000417232513","0","1","1116","1116","1116","0.3600000113248825","0","0.6000000238418579"
"4200000","1120.2","1120","1121","0.6800000131130218","0.4000000059604645","1","1120","1120","1120","0.3200000077486038","0","0.800000011920929"
"4215000","1124.2","1124","1125","0.3200000047683716","0","0.4000000059604645","1124","1124","1124","0.28000000715255735","0","0.6000000238418579"
"4230000","1128.2","1128","1129","0.5200000107288361","0","1","1128","1128","1128","0.24000000357627868","0.20000000298023224","0.4000000059604645"
"4245000","1132.2","1132","1133","0.4800000131130219","0.20000000298023224","0.800000011920929","1132","1132","1132","0.44000000655651095","0","0.800000011920929"
"4260000","1136.2","1136","1137","0.3200000077486038","0.20000000298023224","0.6000000238418579","1136","1136","1136","0.3600000083446503","0","0.6000000238418579"
"4275000","1140.2","1140","1141","0.4800000131130219","0.4000000059604645","0.6000000238418579","1140","1140","1140","0.2800000011920929","0","1"
"4290000","1144.2","1144","1145","0.5200000137090683","0.20000000298023224","0.800000011920929","1144","1144","1144","0.24000000655651094","0","0.6000000238418579"
"4305000","1148.2","1148","1149","0.6000000089406967","0.20000000298023224","0.800000011920929","1148","1148","1148","0.5200000137090683","0.20000000298023224","0.800000011920929"
"4320000","1152.2","1152","1153","0.4800000101327896","0","0.800000011920929","1152","1152","1152","0.28000000715255735","0","0.800000011920929"
"4335000","1156.2","1156","1157","0.44000001549720763","0.20000000298023224","0.6000000238418579","1156","1156","1156","0.4000000089406967","0","0.800000011920929"
"4350000","1160.2","1160","1161","0.32000001072883605","0","0.6000000238418579","1160","1160","1160","0.5200000077486038","0","0.800000011920929"
"4365000","1164.2","1164","1165","0.5600000143051147","0","0.800000011920929","1164","1164","1164","0.32000001072883605","0","0.6000000238418579"
"4380000","1168.2","1168","1169","0.3600000113248825","0","0.6000000238418579","1168","1168","1168","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"4395000","1172.2","1172","1173","0.28000000715255735","0","0.6000000238418579","1172","1172","1172","0.32000001072883605","0","0.6000000238418579"
"4410000","1176.2","1176","1177","0.5600000053644181","0.20000000298023224","1","1176","1176","1176","0.5200000107288361","0","1"
"4425000","1180.2","1180","1181","0.3600000083446503","0","0.800000011920929","1180","1180","1180","0.5200000107288361","0.20000000298023224","0.800000011920929"
"4440000","1184.2","1184","1185","0.24000000357627868","0","0.800000011920929","1184","1184","1184","0.2800000041723251","0","0.800000011920929"
"4455000","1188.2","1188","1189","0.3200000047683716","0","0.800000011920929","1188","1188","1188","0.3600000083446503","0","0.800000011920929"
"4470000","1192.2","1192","1193","0.3600000113248825","0","0.6000000238418579","1192","1192","1192","0.3200000077486038","0","0.800000011920929"
"4485000","1196.2","1196","1197","0.600000011920929","0","1","1196","1196","1196","0.4000000089406967","0","0.800000011920929"
"4500000","1200.2","1200","1201","0.48000000715255736","0.20000000298023224","0.800000011920929","1200","1200","1200","0.360000005364418","0","0.800000011920929"
"4515000","1204.2","1204","1205","0.4000000059604645","0.20000000298023224","0.800000011920929","1204","1204","1204","0.44000000655651095","0","0.800000011920929"
"4530000","1208.2","1208","1209","0.4800000131130219","0.4000000059604645","0.6000000238418579","1208","1208","1208","0.4000000149011612","0","0.6000000238418579"
"4545000","1212.2","1212","1213","0.5600000113248825","0.20000000298023224","0.800000011920929","1212","1212","1212","0.2800000041723251","0","0.800000011920929"
"4560000","1216.2","1216","1217","0.28000000715255735","0.20000000298023224","0.6000000238418579","1216","1216","1216","0.3600000083446503","0","0.800000011920929"
"4575000","1220.2","1220","1221","0.4800000131130219","0","0.800000011920929","1220","1220","1220","0.20000000298023224","0","0.4000000059604645"
"4590000","1224.2","1224","1225","0.4000000089406967","0.20000000298023224","0.6000000238418579","1224","1224","1224","0.24000000357627868","0","0.800000011920929"
"4605000","1228.2","1228","1229","0.360000005364418","0","0.800000011920929","1228","1228","1228","0.20000000298023224","0","0.4000000059604645"
"4620000","1232.2","1232","1233","0.5600000143051147","0.4000000059604645","0.800000011920929","1232","1232","1232","0.3200000077486038","0.20000000298023224","0.6000000238418579"
"4635000","1236.2","1236","1237","0.6000000149011612","0.20000000298023224","0.800000011920929","1236","1236","1236","0.40000001192092893","0","0.800000011920929"
"4650000","1240.2","1240","1241","0.24000000357627868","0","0.4000000059604645","1240","1240","1240","0.20000000298023224","0","0.4000000059604645"
"4665000","1244.2","1244","1245","0.5200000077486038","0.20000000298023224","0.800000011920929","1244","1244","1244","0.4000000089406967","0.20000000298023224","0.800000011920929"
"4680000","1248.2","1248","1249","0.44000000655651095","0.20000000298023224","0.800000011920929","1248","1248","1248","0.44000000357627866","0","1"
"4695000","1252.2","1252","1253","0.5200000137090683","0.20000000298023224","0.800000011920929","1252","1252","1252","0.3200000047683716","0","0.800000011920929"
"4710000","1256.2","1256","1257","0.5600000113248825","0.20000000298023224","0.800000011920929","1256","1256","1256","0.4800000101327896","0.20000000298023224","0.800000011920929"
"4725000","1260.2","1260","1261","0.4000000059604645","0","0.800000011920929","1260","1260","1260","0.3200000047683716","0","0.800000011920929"
"4740000","1264.2","1264","1265","0.4800000101327896","0.20000000298023224","0.800000011920929","1264","1264","1264","0.360000005364418","0","0.800000011920929"
"4755000","1268.2","1268","1269","0.24000000357627868","0","0.800000011920929","1268","1268","1268","0.24000000655651094","0","0.6000000238418579"
"4770000","1272.2","1272","1273","0.3600000023841858","0","1","1272","1272","1272","0.2800000041723251","0.20000000298023224","0.4000000059604645"
"4785000","1276.2","1276","1277","0.4000000059604645","0.20000000298023224","0.800000011920929","1276","1276","1276","0.24000000357627868","0","0.800000011920929"
"4800000","1280.2","1280","1281","0.4000000059604645","0","0.800000011920929","1280","1280","1280","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"4815000","1284.2","1284","1285","0.7200000077486038","0.20000000298023224","1","1284","1284","1284","0.360000005364418","0.20000000298023224","0.800000011920929"
"4830000","1288.2","1288","1289","0.360000005364418","0.20000000298023224","0.4000000059604645","1288","1288","1288","0.3200000077486038","0","0.6000000238418579"
"4845000","1292.2","1292","1293","0.3600000083446503","0.20000000298023224","0.6000000238418579","1292","1292","1292","0.3200000047683716","0","0.800000011920929"
"4860000","1296.2","1296","1297","0.40000001192092893","0","0.6000000238418579","1296","1296","1296","0.4000000089406967","0","0.800000011920929"
"4875000","1300.2","1300","1301","0.6400000154972076","0.4000000059604645","0.800000011920929","1300","1300","1300","0.4800000101327896","0","1"
"4890000","1304.2","1304","1305","0.5200000077486038","0.20000000298023224","0.800000011920929","1304","1304","1304","0.5200000107288361","0","0.800000011920929"
"4905000","1308.2","1308","1309","0.3200000047683716","0","0.800000011920929","1308","1308","1308","0.3600000083446503","0","0.800000011920929"
